14.04.2017 10:01;Кемеровская область;МБУ КЦСОН Центрального района;Дружбы, 27а;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Чем-то удовлетворен, чем-то нет;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Скорее да, чем нет;Определённо да;Обслуживанием;нет таких моментов
14.04.2017 10:09;Владимирская  область;киржачский комплексный центр социального обслуживания населения;г. Киржач ул. Свобода,49;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Скорее да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Не могу оценить;Да;Не могу оценить;Да;Не могу оценить;Скорее да, чем нет;Определённо да;доброжелательным отношением сотрудников центра;доволен всем
14.04.2017 10:43;Псковская область;бюро МСЭ, ГБ МСЭ, ФБ МСЭ,  ФСС,  ЦЗН, РОЗДРАВНАДЗОР, ГИТ, ЦЗН,  ПФР;г. Псков, адреса в интернете;Комплексный центр социального обслуживания населения;Совсем не удовлетворен;Определённо нет;На низком уровне;Совсем не удовлетворен;Скорее нет;Да, всегда;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Определённо нет;Скорее нет, чем да;Дольной быть нечему, присылают одни отписки  и законы по которым они могут обобрать инвалида еще больше!Ё;Ничего и некому они не возвращают причем обжалование в вышестоящих организациях это просто бесполезное  трата времени у меня 17 направлений на МСЭ по заболеванию по опорно-двигательного аппарата с неоплаченными больничными на 3150 дней- ИНВАЛИДАМ ПО ВОСЕМЬ МЕСЯЦЕВ БЕЗ ОПЛАТЫ С ВДВОЕ УМЕНЬШЕННОЙ ПЕНСИЕЙ КАК РАБОТАЮЩЕМУ И УВОЛЬНЯЮТ БЕЗ КАКИХ-ЛИБО ВЫПЛАТ И  ЗЛОСТНО НЕ ВЫПОЛНЯЯ  ИПР ИНВАЛИДА, А  я практически не выхожу из дома, а если выхожу падаю от стеноза в шейном отделе и полиневропатии нижних конечностей со страшными осложнениями спондилоартроза, а периодами даже дышать не могу, но каждые 4- 5 месяцев в году со всеми этапами обжалования одними и теми же экспертами, возят туда совсем не по своему желанию, а от безысходности, на электронные сообщения просто не реагируют.  Причем в суде при отправки на усиления  3 гр. инвалидности мне группу не усилили, а установили на тот же срок который был то-есть на 3 месяца, а через два сняли инвалидность при анемии очень тяжелой формы, заявив, что я не лежала в больницы именно по опорно- двигательному аппарату и не требуется оперативное вмешательство, значит, здоровье восстановилась и отказав в судмедэкспертизе заявив, что не верить экспертам основания у суда нет, а не доросчет выплат с работодателями мне мол возвратили указанные организации, что было явной ложью, смотри как они удержал у меня все средства во время вынужденного прогула из других средств, заявляя, что мол так решил суд ПРИ ПРИЗНАНИЕ УВОЛЬНЕНИЙ НЕЗАКОННЫМИ! И до 2011 вообще не устанавливали группу инвалидности ПРИЧЕМ УСТАНОВИВ ЕЕ НЕ ПО МОЕМУ ЗАБОЛЕВАНИЮ,  А как сутяжнику- кверулянту, по психиатрии. И с 2013 отказывали даже в ТСР реабилитации заявляя, что заболевание по опорно-двигательному аппарату все не выраженное- это при кало недержание и потерей сознания чуть не ежедневными по невралгии с отказом в ВТМО и лечение за пределами  Псковской области, где даже блокаду болевых участков не делают. А при обжалование в ФБ МСЭ без Дымочки даже рентген в динамики  делать не желают, а про КТ позвоночника заявляют, что он сломан- ЭТО ТОЛЬКО ДЛЯ ЭКСПЕРТОВ ОН СЛОМАН ВСЕГДА И НАПРЯМУЮ ПРОТИВОРЕЧАТ МРТ СДЕЛАННЫМ В РЕГИОНЕ, НО БЕЗ КОНТРАСТА, ТАК КАК В ВЕНЫ МНЕ ПОПАСТЬ НЕ МОГУТ, ПОЭТОМУ И ЛЕЧАТ ТОЛЬКО ДОПОТОПНЫМИ МЕТОДАМИ, А ЕСЛИ ТЫ ТРЕБУЕШЬ ДОПОЛНИТЕЛЬНОГО МЕД ОСМОТРА УКАЗАННОГО ИХ - ЖЕ ЭКСПЕРТАМИ И ХОТЬ КАКОГО- НИБУДЬ ЛЕЧЕНИЯ,  ВЫПИСАТЬ БОЛЬНИЧНЫЙ ЛИСТ ВЫГОНЯЮТ ТЕБЯ ИЗ ЗДАНИЯ  КЛИНИКИ МСЭ ОХРАННИКАМИ И ЕЩЕ И УГРОЖАЮТ, ЧТО ВЫНЕСУТ  С УЧАСТИЕМ ОМОНА НОЧЬЮ- ЭТО В ЧУЖОМ  ТО-ГОРОДЕ.  И ДАЖЕ ЕСЛИ ТЫ  ГОВОРИШЬ, ЧТО МОЖЕШЬ УПАСТЬ И НЕ ВСТАТЬ  БЕЗ ТРОСТИ, НЕ ВЕРЯТ,  КОГДА ПАДАЕШЬ У НИХ НА ГЛАЗАХ И НЕ МОЖЕШЬ ВСТАТЬ  ПРИ СМЕЩЕНИИ ПОЗВОНКОВ ДАЖЕ, ПОМОЩИ НИКОЙ НЕ ОКАЗЫВАЮТ И ПРИХОДИТЬСЯ ВЫЗЫВАТЬ В ЭТУ КЛИНИКУ СКОРУЮ ПОМОЩЬ ДЛЯ ОБЕЗБОЛИВАНИЯ, ИЛИ ТАКСИ НА ВОКЗАЛ.  А  НА  ЗАОЧНЫХ ПИШУТ РЕЗОЛЮЦИЮ СРАЗУ ОТКАЗАТЬ И ЗАБОЛЕВАНИЕ НЕ ВЫРАЖЕННОЕ, ТАК ЧТО НАШЕ ГОСУДАРСТВО ЗНАЕТ КОГО  МОЖНО ЕЩЕ БОЛЬШЕ ОБОБРАТЬ И УНИЗИТЬ! ТАК ВОТ ИЗ ДОСТОВЕРНЫХ  ИСТОЧНИКОВ ГБ И ФБМ МСЭ КОМУ УСИЛИЛИ ИЛИ ИЗМЕНИЛИ ПРИЧИНУ  И СТЕПЕНЬ ВЫРАЖЕННОСТИ ЗАБОЛЕВАНИЯ ПРИ ОБЖАЛОВАНИЯ,  МОГУ СКАЗАТЬ ТОЧНО ЭТО 3 ЧЕЛОВЕКА НА МИЛЛИОН! 17.04.17. опять назначили в ГБ, идти туда панически боюсь без видео камеры, так- что законы в РФ НЕ РАБОТОЮ, БЕСПЛАТНЫХ МЕДИКАМЕНТОВ НЕТ В НАЛИЧИИ И ЕЛИ ТЫ ПРОСИШЬ ЗАЯВЛЕНИЕ В ПФР НА ФСД как неработающему эту помощь сразу исключают из выплат, а лекарства не выдают до января следующего года и также поступают, если ты хочешь их  доплату за медико менты вернуть. А не начисленную ФСД при увольнении еще с 2013 года заявляют до минимума не возвращают, так как заявление я обязана оказывается писать каждый октябрь письменно в ПФР и только со следующего месяца начнут перерасчет не возвращая убытки.  И если уже ЦЗН стал считать, что больничные   не считаются на время МСЭ, санатория и не доказывают что инвалид не мог явиться  к ним на перерегистрацию, значит, могут снять меня с учета и не оплатить пособие  по безработице по сокращению  годами в 4 раза меньше прожиточного минимума, а затем после восстановления  по суду также их от меня требовать  или даже на операции, если второй раз не явился на перерегистрацию лищают даже 850 рублей в месяц на год, затем пол года без каких- либо выплат, ведь больничные и справки с МСЭ и санатория оказывается не являются доказательствам болезни не для кого и оказывается анемия тяжелой формы  и болевой шок при спанделеартрозе и стенозе уже не является угрожающем для жизни заболеваниям, а можно отказать ВТМО и лечении и нага врать, что больная отмечалась конфликтным характерам требовала ВТМО илечение за пределами псковской области, а оказывается я уже  много раз лечилась и обследовалась в Москве и Санкт- Петербурге, а так все по стандарту и законам и не доказала отказ в ВТМО С ОТПРАВКОЙ МЕНЯ К ПСИХИАТРУ С ЯВНЫМ ДО ВИДЕНИЕМ ДО СУИЦИДА ЭТИМИ ГОСЧИНОВНИКАМИ.  ГДЕ ГИТ С ФСС ЗАЯВЛЯЮТ ЧТО ПО ПОЛИКЛИНИКАМ ВЫ ХОДИТЕ ПО СВОИМ ЛИЧНЫМ НУЖДАМ  И ОТПРАВЛЯЮТ ВАС ТУДА НА СКОРОЙ ПОМОЩИ, ТАК КАК АКТА ПРИ ТРАВМЕ НЕ ТРЕБОВАЛИ, НЕ ВЫПОЛНЯЯ ПОРУЧЕНИЯ РАБОТОДАТЕЛЯ ПРИ ЗАЯВЛЕНИИ  ИНВАЛИДА НА ПЕРЕВОД, ТАК КАК ПРИКАЗ БЫЛ СОСТАВЛЕН НАМНОГО ПОЗЖЕ, ЗНАЧИТ ТРАВМ С ТЯЖКИХ ПО ПОСЛЕДСТВИЯМ МОЖНО НЕ ЗАМЕЧАТЬ ВСЕ 9 ЛЕТ И НЕ ПРЕДОСТАВЛЯТЬ БУХГАЛТЕРСКИХ РАСЧЕТОВ И ЗАКОННОСТЬ ВТОРИЧНЫХ УВОЛЬНЕНИЙ?!
14.04.2017 12:04;Владимирская  область;Комплексный центр социального обслуживания населения;г. Киржач, ул. Свобода д.49;Комплексный центр социального обслуживания населения;Чем-то удовлетворен, чем-то нет;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Скорее да, чем нет;Определённо да;Вежливые, внимательные сотрудники ответили на интересующие меня вопросы.Оказали поддержку и помощь мне и моей семье.;Всем доволна
14.04.2017 13:37;Владимирская  область;ГБУСО ВО «Киржачский комплексный центр социального обслуживания населения»;г.Киржач ул. Свобода, д. 49;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Скорее да, чем нет;На среднем уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Скорее да, чем нет;Определённо да;Решением моей проблемы;Удаленность учреждения  от центра города
14.04.2017 13:38;Владимирская  область;"ГБУСО ВО \"Киржачский комплексный центр социального обслуживания населения\"";г.Киржач,ул.Свобода,д.49;Центр социального обслуживания;Полностью удовлетворен;Скорее да, чем нет;На среднем уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Определённо да;Определённо да;решились мои проблемы;таких моментов нет
14.04.2017 13:43;Владимирская  область;"ГБУСО ВО \"Киржачский комплексный центр социального обслуживания населения\"";Владимирская область, г. Киржач, ул. Свобода д.49;Центр социального обслуживания;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Не могу оценить;Да;Не могу оценить;Определённо да;Определённо да;Профессионализмом персонала, в том числе социальных работников, при предоставлении социальных услуг. Работники организации вежливы, доброжелательны и внимательны?;---
14.04.2017 13:43;Владимирская  область;Киржачский комплексный центр социального обслуживания населения;Киржач ул. Свобода д.49;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Скорее да, чем нет;Скорее да, чем нет;всем;нет
14.04.2017 16:40;Владимирская  область;Комплексный центр социальной помощи. Отделение профилактики безнадзорности;город Киржач, ул. Свобода д. 49;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Не могу оценить;Не могу оценить;Да;Не могу оценить;Определённо да;Определённо да;Я получила помощь для своей семьи. Очень вежливые работники.;Ничем
14.04.2017 19:38;Владимирская  область;киржачский комплексный центр социального обслуживания населения;г. Киржач, ул. Свобода,49;Комплексный центр социального обслуживания населения;Чем-то удовлетворен, чем-то нет;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Скорее да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Да;Да;Да;Да;Не могу оценить;Определённо да;Скорее да, чем нет;компетентность специалистов,хорошее отношение к людям;довольна всем
14.04.2017 23:28;Владимирская  область;Киржачский комплексный центр социального обслуживания населения;Киржач ул.Свобода д.49;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Скорее да, чем нет;На среднем уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Определённо да;Определённо да;Душевным подходом к моему вопросу;Сложно добраться до учреждения . От центральной дороги надо идти пешком а дорога вся в ямах
15.04.2017 21:35;Владимирская  область;"ГБУСО ВО \"Комплексный центр социального обслуживания населения Кольчугинского района\"";г. Кольчугино, ул. Володарского, д.57.;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Не могу оценить;Не могу оценить;Определённо да;Определённо да;Высокий профессионализм сотрудников учреждения, прекрасные, качественно оказанные социальные услуги!;Претензий нет ни каких!
17.04.2017 10:06;Кемеровская область;"МБУ \" КЦСОН\" Мариинского муниципального района";г. Мариинск, ул. Котовского 5;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На среднем уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;довольна всем;всем довольна
17.04.2017 11:06;Кемеровская область;"МБУ \" КЦСОН\" Мариинского муниципального района";кЕМЕРОВСКАЯ ОБЛАСТЬ мАРИИНСК УЛ. кОТОВСКОГО 5;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На среднем уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Не могу оценить;Определённо да;Определённо да;ДОВОЛЬНА КАЧЕСТВОМ ПРЕДОСТАВЛЕНИЯ УСЛУГ;ДОВОЛЬНА КАЧЕСТВОМ ПРЕДОСТАВЛЕНИЯ УСЛУ
17.04.2017 12:03;Краснодарский край;"ГБУ СО КК \"Щербиновский КЦСОН\"";ст. Старощербиновская, ул. Радищева, д. 31;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Определённо да;Определённо да;Вежливостью, добротой сотрудников центра;я всем доволен
17.04.2017 16:13;Республика Марий Эл;Социальная защита населения;Новый торъял улица больничная;Центр социального обслуживания;Совсем не удовлетворен;Определённо нет;На среднем уровне;Совсем не удовлетворен;Нет;Да, всегда;Нет;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо нет;Определённо нет;Ни чем;Отношение хамское.за людей не считают.
18.04.2017 15:47;Владимирская  область;"ГКУСО ВО \"Гусь-Хрустальный социально-реабилитационный центр для несовершеннолетних\"";г.Гусь-Хрустальный, ул.Октябрьская, д.11;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;предоставленными услугами;Все понравилось
19.04.2017 14:25;Владимирская  область;"ГКУСО ВО \"Гусь-Хрустальный социально-реабилитационный центр\"";Гусь-Хрустальный, ул. Октябрьская. дом 11;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;Предоставляемыми услугами, в том числе по организации досуга ребенка;претензий нет
19.04.2017 14:25;Владимирская  область;"ГКУСО ВО \"Гусь-Хрустальный социально-реабилитационный центр\"";Гусь-Хрустальный, ул. Октябрьская. дом 11;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;Предоставляемыми услугами, в том числе по организации досуга ребенка;претензий нет
19.04.2017 16:49;Самарская область;Центр социального обслуживания Автозаводского района Тольятти;Дом 16 по бульвару Орджоникидзе;Центр социального обслуживания;Совсем не удовлетворен;Определённо нет;На низком уровне;Чем-то удовлетворен, чем-то нет;Затрудняюсь ответить;Затрудняюсь ответить;Нет;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Нет;Не могу оценить;Скорее да, чем нет;Скорее нет, чем да;Вежливость и доброжелательность работниц в приёмных отделах;Грубость и хамство начальника ЦСО Глуховой Марины к людям!!! Очереди к каждому кабинету свыше 200 (двухсот!!!) человек каждый приёмный день - люди не выдерживают и уходят, а это, в основном, пожилые люди, инвалиды, ветераны. Почти каждого принимают по полчаса, работники бегают с бумагами из кабинета в кабинет - а для чего тогда у них компьютер, для распечатывания? Вывод: ликвидируйте ЦСО (здание бывшего детского сада, между прочим), распустите сотрудников и на сэкономленные деньги сделайте пенсию минимум 20 тысяч рублей (по ценам 2016 года)!!! Вот так Вы действительно поможете людям!!! А сейчас старики как на паперти часами сидят и ждут подаяния, причём копейки. К слову, мы получаем компенсацию на оплату ЖКУ в размере 156 рублей, при этом квартплата около 6 тысяч!!! За первые три месяца 2017 года не получили ничего! В апреле не получили ничего! А оплачиваем квитанции чуть не сразу, в день их получения, каждый раз...
20.04.2017 10:03;Владимирская  область;"ГКУСО ВО \"Суздальский социально - реабилитационный центр для несовершеннолетних\"";с. Сеславское;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Не могу оценить;Да;Да;Да;Да;Определённо да;Определённо да;Работой коллектива, оказанной помощью для ребенка;Нет никаких замечаний
20.04.2017 11:08;Владимирская  область;Петушинский социально-реабилитационный центр для несовершеннолетних;Костерево, ул. Комсомольская 2;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Не могу оценить;Да;Да;Да;Да;Определённо да;Определённо да;Отзывчивость, вежливость и компетентность;ни чем
20.04.2017 13:50;Владимирская  область;"ГКУСО ВО \"Суздальский социально-реабилитационный центр для несовершеннолетних\"";с. Сеславское, ул. Центральная, д.2;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Да, всегда;Не могу оценить;Да;Да;Не могу оценить;Да;Да;Да;Определённо да;Определённо да;Доброжелательность, компетентность, оперативность.;-
20.04.2017 15:35;Владимирская  область;"ГКУСО ВО \"Меленковский СРЦН\"";г.Меленки, ул.Комсомольская ,142;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Затрудняюсь ответить;Не могу оценить;Да;Не могу оценить;Да;Да;Да;Да;Определённо да;Скорее да, чем нет;Условиями проживания, компетентностью специалистов.;Доволен всем
20.04.2017 15:45;Владимирская  область;Меленковский СРЦН;улица Комсомольская , д.142;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Не могу оценить;Да;Да;Да;Да;Определённо да;Определённо да;оказанием услуг, вниманием персонала;всем спасибо, все хорошо
20.04.2017 19:57;Владимирская  область;Меленковский СРЦН;г. Меленки ул. Комсомольчкая д 142;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;уровнем оказания социальных услуг , отношение персонала;всем довольны
20.04.2017 21:16;Владимирская  область;"ГКУСО ВО \"Меленковский СРЦН\"";Меленки, Комсомольская 142;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Не могу оценить;Да;Да;Да;Да;Определённо да;Определённо да;Очень хорошее обслуживание, уважение независимо от социального статуса и регалий;претензий не имею
21.04.2017 10:22;Владимирская  область;"ГБУСО ВО \" Киржачский комплексный центр социального обслуживания населения\"";г.Киржач, ул.Свобода, д.49;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;Вежливостью, полнотой предоставленной информации, быстрое содействие в решении моих проблем;нет такого
21.04.2017 10:23;Владимирская  область;"ГБУСО ВО \" Киржачский комплексный центр социального обслуживания населения\"";г.Киржач, ул.Свобода, д.49;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;Вежливостью, полнотой предоставленной информации, быстрое содействие в решении моих проблем;нет такого
23.04.2017 11:27;Свердловская область;комплексный центр;Свердловская область город Каменск-Уральский ул. Октябрьская 11б;Комплексный центр социального обслуживания населения;Затрудняюсь ответить;Определённо нет;На низком уровне;Чем-то удовлетворен, чем-то нет;Скорее да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо нет;Определённо нет;ни чем;вопрос не решился. отказались принимать заявление
23.04.2017 11:54;Кемеровская область;центр семья г,междуреченск;междуреченск  пр.Коммунистический д.5;Центр социальной помощи семье и детям;Совсем не удовлетворен;Определённо нет;На среднем уровне;Совсем не удовлетворен;Скорее нет;Да, такое было несколько раз;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Скорее нет, чем да;Затрудняюсь ответить;недоволна что организация не имеет специальной раздевалки для лежачих инвалидов и инвалида колясочника,нет пандусов,коляску поднимается вместе с ребенком собственными силами,кабинет для семей с детьми инвалидами находится на 2 этаже где как и говорила раньше нет пандусов,лестница очень крутая.массажный,лфк,сенсорная комныта все находится на 2 этаже,при входе(где нет места развернуться стоит стол по паспортному режиму(стоя в тесной прихожей с ребенком инвалидом на руках искала в сумочке паспорт что бы пройти разрешили в нужный кабинет)хотелось бы посмотреть как бы это проделал сам персонал в качестве эксперемента,в кабинете приема документов №7 от матерей одиночек,многодетных,и т.д разговаривают грубо без особого проявления доброжелательности(а ведь работают с особыми категориями разных категорий)уходишь с ощущением что либо они все дают из собственного кармана либо я им лично должна доплатить за то что бы приняли документы на материальную помощь.Не оказывают социальных услуг на дому для детей инвалидов(не предоставляют ни логопеда ни массажиста ни специалиста лфк,нет ни каких специалистов с выездом на дом)у меня 2 детей инвалидов и нет возможности возить туда в другой конец города,нет услуги сиделки хотя в законе прописано что такая услуга должна быть предоставленна.Центр Семья работает но видать не для нас он создан.Вещи которые им приносяц в помощь семьям получить можно но их почему то оценивают в денежном эквиваленте(хотя в центр достаются бесплатно и безвозмездно)странно не правда ли?;недоволна что организация не имеет специальной раздевалки для лежачих инвалидов и инвалида колясочника,нет пандусов,коляску поднимается вместе с ребенком собственными силами,кабинет для семей с детьми инвалидами находится на 2 этаже где как и говорила раньше нет пандусов,лестница очень крутая.массажный,лфк,сенсорная комныта все находится на 2 этаже,при входе(где нет места развернуться стоит стол по паспортному режиму(стоя в тесной прихожей с ребенком инвалидом на руках искала в сумочке паспорт что бы пройти разрешили в нужный кабинет)хотелось бы посмотреть как бы это проделал сам персонал в качестве эксперемента,в кабинете приема документов №7 от матерей одиночек,многодетных,и т.д разговаривают грубо без особого проявления доброжелательности(а ведь работают с особыми категориями разных категорий)уходишь с ощущением что либо они все дают из собственного кармана либо я им лично должна доплатить за то что бы приняли документы на материальную помощь.Не оказывают социальных услуг на дому для детей инвалидов(не предоставляют ни логопеда ни массажиста ни специалиста лфк,нет ни каких специалистов с выездом на дом)у меня 2 детей инвалидов и нет возможности возить туда в другой конец города,нет услуги сиделки хотя в законе прописано что такая услуга должна быть предоставленна.Центр Семья работает но видать не для нас он создан.Вещи которые им приносяц в помощь семьям получить можно но их почему то оценивают в денежном эквиваленте(хотя в центр достаются бесплатно и безвозмездно)странно не правда ли?
23.04.2017 19:54;Ставропольский край;ЦЗН;г.Ставрополь  пр.Карла Маркса 92б;Комплексный центр социального обслуживания населения;Совсем не удовлетворен;Определённо нет;На низком уровне;Совсем не удовлетворен;Нет;Да, всегда;Нет;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо нет;Определённо нет;Нет!!!;Скотское отношение к людям,ненависть,цинизм,унижения и издевательства по отношению к обратившимся  за помощью в организации социальной защиты населения.
24.04.2017 9:00;Владимирская  область;"ГКУСО ВО \"Меленковский социально-реабилитационный центр для несовершеннолетних\"";г.Меленки;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Скорее да, чем нет;Доволен всем;ничем
25.04.2017 9:44;Владимирская  область;"ГБУСО ВО \"Тюрмеровский дом-интернат милосердия\"";п. Тюрмеровка, ул. Муромская, д.1;Дом-интернат для престарелых и инвалидов;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Не могу оценить;Да;Да;Да;Да;Определённо да;Определённо да;При обращении в данную организацию, получили полную информацию об услугах, консультацию по оплате за социальное обслуживание. Персонал квалифицированный, выжливый и внимательный.;претензий нет
